Year,Mean Absolute Error,Time Spent (s),Error for each fold
1997,-20.189656862745096,0.9750001430511475,[-20.6254902  -24.53529412 -16.5        -22.6875     -16.6       ]
1998,-18.637894736842103,0.9440000057220459,[-20.         -24.02368421 -15.42105263 -17.44473684 -16.3       ]
1999,-19.633071895424838,0.9549999237060547,[-21.41111111 -22.07777778 -17.         -20.94117647 -16.73529412]
2000,-19.598126361655773,1.3420000076293945,[-20.71111111 -22.29259259 -18.11111111 -20.41111111 -16.46470588]
2001,-18.91,1.0850000381469727,[-21.49333333 -20.34       -18.24666667 -17.6        -16.87      ]
2002,-17.825230769230767,1.0989999771118164,[-19.81153846 -20.72307692 -16.03846154 -17.23461538 -15.31846154]
2003,-16.861977011494254,1.066999912261963,[-19.4862069  -20.40068966 -14.18965517 -16.75       -13.48333333]
2004,-15.98095967741923,1.0950000286102295,[-18.01458333 -18.74086022 -14.89516129 -16.06387097 -12.19032258]
2005,-15.766331168831167,1.3650000095367432,[-17.66363636 -18.43125    -15.59017857 -15.42784091 -11.71875   ]
2006,-15.500734154734156,1.38100004196167,[-16.71794872 -18.48076923 -14.08888889 -15.27450549 -12.94155844]
2007,-16.175386243386242,1.3970000743865967,[-17.47962963 -19.08333333 -14.11111111 -16.16857143 -14.03428571]
2008,-16.051145578231292,1.437999963760376,[-18.17857143 -18.50111111 -13.72698413 -16.54734694 -13.30171429]
2009,-15.623496507020317,1.4210000038146973,[-18.03024691 -17.37918367 -13.30952381 -16.83662338 -12.56190476]
2010,-15.633215536965531,1.691999912261963,[-18.73667954 -17.39166667 -13.47037037 -16.51388889 -12.05347222]
2011,-15.371861115355236,1.434999942779541,[-17.84685714 -16.64181818 -13.67904762 -15.47785714 -13.21372549]
2012,-15.780307235621521,1.371999979019165,[-17.66342857 -17.04545455 -14.24693878 -15.61142857 -14.33428571]
2013,-15.586838866455674,1.3890001773834229,[-17.45673469 -16.97238095 -12.62914286 -16.61764706 -14.25828877]
2014,-15.59575675358696,1.2689998149871826,[-16.24117647 -17.84909091 -13.40848485 -16.43154646 -14.04848508]
