Year,Mean Absolute Error,Time Spent (s),Error for each fold
1960,-3.7724031794016391,0.26600003242492676,[-3.89403292 -4.85658002 -3.59091391 -2.67545496 -3.84503409]
1961,-3.1481516588401339,0.2929999828338623,[-2.86559596 -3.72040978 -3.03498141 -3.02950745 -3.09026369]
1962,-3.269917732486145,0.30500006675720215,[-3.17453449 -4.25353822 -3.20786179 -2.69615793 -3.01749624]
1963,-3.1068540841435626,0.29399991035461426,[-2.98723492 -2.10930671 -3.60945877 -3.20818728 -3.62008275]
1964,-5.3381322877277242,0.3000001907348633,[ -4.50901379  -3.5991851   -3.67723402 -10.52984467  -4.37538387]
1965,-3.2378465285807723,0.38899993896484375,[-2.75824168 -2.86376339 -3.60991389 -3.24167937 -3.71563431]
1966,-3.5327273538449004,0.2909998893737793,[-3.10901909 -2.43851188 -3.24247178 -5.76238476 -3.11124927]
1967,-3.6851143869640088,0.31100010871887207,[-3.84395834 -2.22742169 -3.46487556 -5.81201333 -3.07730302]
1968,-3.2607696709231559,0.3540000915527344,[-2.71361269 -2.80283309 -3.26985266 -3.93761014 -3.57993978]
1969,-3.4355727457239502,0.32199978828430176,[-4.07957903 -2.47747103 -2.88356354 -4.12135038 -3.61589975]
1970,-2.9866471823594796,0.5450000762939453,[-3.10904392 -2.47711649 -2.87579996 -3.32361077 -3.14766478]
1971,-4.0354851225669783,0.562000036239624,[-4.14692768 -3.51001279 -4.01614527 -4.17661973 -4.32772015]
1972,-3.9396446159161478,0.5369999408721924,[-2.71358325 -3.1736229  -4.87490571 -4.9514386  -3.98467261]
1973,-3.8223806460626371,0.5239999294281006,[-3.37433694 -3.5481274  -4.56615477 -4.07099639 -3.55228773]
1974,-4.3150151438885302,0.5840001106262207,[-4.11083166 -3.9885036  -4.59575827 -4.42387098 -4.45611121]
1975,-4.0906498424120903,0.562000036239624,[-4.04828757 -3.23392182 -5.24832253 -3.76203043 -4.16068687]
1976,-3.4552732152157697,0.5379998683929443,[-3.64206751 -3.24796426 -3.39208117 -2.66300667 -4.33124646]
1977,-4.005104703601349,0.5350000858306885,[-4.00076451 -3.55079445 -3.92334469 -4.22676133 -4.32385854]
1978,-4.0481011719048956,0.5750000476837158,[-4.42692222 -3.42471762 -4.08284781 -3.93397541 -4.37204279]
1979,-4.8643527747777124,0.5239999294281006,[-5.20939507 -3.66578595 -6.99459342 -3.44371344 -5.008276  ]
1980,-3.5327912186440118,0.7890000343322754,[-4.89859843 -2.96473769 -3.43830752 -3.44662961 -2.91568284]
1981,-3.720693157362029,0.7060000896453857,[-4.63570637 -3.53674659 -3.81761823 -2.88425297 -3.72914162]
1982,-3.9011313806886561,0.6729998588562012,[-3.98481725 -3.77038998 -3.4452044  -4.15218064 -4.15306463]
1983,-3.4457876612575236,0.6700000762939453,[-3.27360071 -3.15482997 -3.47412448 -4.24098111 -3.08540204]
1984,-3.2979351626299298,0.6909999847412109,[-3.70651239 -2.72851933 -3.20844946 -3.28020506 -3.56598958]
1985,-3.2464887230482362,1.0350000858306885,[-3.52586677 -3.2784048  -3.54764498 -2.71560471 -3.16492236]
1986,-3.5849033950616009,0.6789999008178711,[-3.57402447 -3.68708792 -2.98527008 -3.89874513 -3.77938937]
1987,-3.7532533933383676,0.7090001106262207,[-3.20836321 -2.77974573 -4.33193887 -5.05014413 -3.39607502]
1988,-3.6599023764533682,0.7239999771118164,[-3.37277391 -2.65742619 -5.45713133 -3.36954333 -3.44263712]
1989,-4.169856321194259,0.6989998817443848,[-3.772424   -3.01618041 -6.39481315 -3.17712721 -4.48873684]
1990,-4.331552982878339,0.9170000553131104,[-4.23961166 -3.9770115  -6.45158983 -3.39504546 -3.59450646]
1991,-5.309283082320742,0.7939999103546143,[-5.63664278 -4.82838571 -5.90070196 -4.41355795 -5.76712702]
1992,-3.576331582870357,0.814000129699707,[-4.16333055 -2.93835866 -3.77570168 -2.82357041 -4.1806966 ]
1993,-4.0614486216067629,0.8199999332427979,[-3.67219552 -3.2589354  -4.33147284 -3.75072972 -5.29390963]
1994,-3.174434109892784,0.8310000896453857,[-3.8578613  -1.66764726 -3.03342485 -3.55970751 -3.75352962]
1995,-3.2832019896744127,0.9639999866485596,[-4.65478317 -3.71433784 -2.57320119 -2.50720385 -2.96648391]
1996,-4.2020914264655156,0.8429999351501465,[-4.65251172 -4.99910996 -4.43664209 -2.97150385 -3.95068952]
1997,-3.1621244511952007,0.9049999713897705,[-2.60747925 -3.47541015 -3.85691702 -2.78632783 -3.084488  ]
1998,-3.0016058352948534,0.931999921798706,[-3.12229057 -2.5354649  -3.21448497 -2.49636952 -3.63941921]
1999,-2.8271931646530133,0.9210000038146973,[-2.80742599 -2.49486738 -2.54021258 -2.79262871 -3.50083116]
2000,-2.9118778889614729,1.7699999809265137,[-2.7657399  -2.61296857 -2.97812806 -2.73240205 -3.47015087]
2001,-2.8083474137298006,1.320000171661377,[-2.5650531  -2.34957817 -3.09809842 -2.17562361 -3.85338377]
2002,-3.1751661729932037,1.0169999599456787,[-2.94674096 -2.93464661 -4.74988495 -2.12258785 -3.1219705 ]
2003,-3.2456553433679125,1.0789999961853027,[-3.08270357 -3.34294088 -3.52087576 -3.01375875 -3.26799776]
2004,-2.6539261258817586,1.1159999370574951,[-3.48145245 -2.75208877 -2.81249521 -1.88141437 -2.34217983]
2005,-2.7958732333977516,1.3070001602172852,[-3.4817638  -2.62484485 -2.5070465  -2.54996339 -2.81574762]
2006,-2.9292552850698632,1.3359999656677246,[-4.36411271 -2.56306037 -2.53487012 -2.44838006 -2.73585317]
2007,-2.8620953109209539,1.3469998836517334,[-3.08562143 -2.48837316 -2.65637626 -2.84352111 -3.23658459]
2008,-3.6405926090439698,1.3680000305175781,[-3.77409199 -3.57738114 -3.83806006 -2.96266573 -4.05076413]
2009,-2.7067738758062805,1.38100004196167,[-2.93936831 -2.58176138 -3.14307872 -2.2752074  -2.59445358]
2010,-3.0065534752925851,1.6299998760223389,[-2.31426347 -2.95078769 -3.72223987 -2.91717317 -3.12830318]
2011,-3.7160706912699162,1.4570000171661377,[-2.90826669 -3.43281471 -4.83267764 -3.12549941 -4.28109501]
2012,-2.4175106138760682,1.377000093460083,[-2.90565635 -2.32209183 -2.54431339 -2.08775829 -2.22773321]
2013,-1.967485059674861,1.3450000286102295,[-1.71299142 -2.02226042 -2.58038097 -1.85887492 -1.66291757]
