Year,Mean Absolute Error,Time Spent (s),Error for each fold
1960,-25.059713726509528,0.2850000858306885,[-24.95996809 -26.82014    -27.53628034 -14.3616791  -31.62050111]
1961,-38.027848214956116,0.3149998188018799,[-64.62415626 -30.74572367 -39.06167834 -28.13803213 -27.56965067]
1962,-23.977208590852083,0.39100003242492676,[-37.28017946 -24.97979167 -25.23277576 -14.01433194 -18.37896413]
1963,-28.082255358127277,0.4120001792907715,[-32.14139645 -16.35151175 -31.48784287 -17.46003534 -42.97049039]
1964,-147.66055406950682,0.4909999370574951,[-130.87158425  -95.69085328 -210.86890875 -195.02955723 -105.84186684]
1965,-27.663413033204705,0.5759999752044678,[-29.08463916 -21.45906031 -31.08430101 -27.50967876 -29.17938592]
1966,-43.967429021994533,0.5290000438690186,[-49.98243476 -25.21811826 -67.11352133 -32.92562182 -44.59744894]
1967,-62.572031329334109,0.4440000057220459,[-39.2119935  -40.52181113 -83.95513842 -97.38924337 -51.78197022]
1968,-39.138956925203694,0.5179998874664307,[-40.10188973 -27.7970809  -53.16439923 -43.01001905 -31.62139572]
1969,-356.73967575380402,0.4530000686645508,[-342.04035154 -250.8460693  -644.6586438  -271.63225062 -274.5210635 ]
1970,-92.202512706192607,0.8999998569488525,[ -63.53328708  -51.26332374 -161.33807522 -125.20089762  -59.67697986]
1971,-63.351995987143574,0.9280002117156982,[-67.08161329 -45.45919486 -76.23397827 -59.5128622  -68.47233132]
1972,-126.21287189216373,0.7969999313354492,[-154.12948248  -80.41398757 -165.05395754 -141.39185995  -90.07507191]
1973,-455.2272766509376,0.7030000686645508,[-479.24570416 -256.49661966 -702.69726691 -581.65747442 -256.03931811]
1974,-493.27869519996074,0.6050000190734863,[-1032.77927053  -249.0130693   -495.09831108  -348.32854126  -341.17428384]
1975,-194.66100948934809,0.6319999694824219,[-264.31333999 -157.66369745 -264.79614688 -213.8414675   -72.69039563]
1976,-125.71900786908012,0.5099999904632568,[-149.91196349 -132.85478629 -163.49408409 -106.67389082  -75.66031467]
1977,-436.5814394773098,0.5499999523162842,[-692.34142448 -245.77722716 -628.8410738  -468.74303557 -147.20443637]
1978,-270.92006015594382,0.6010000705718994,[-311.4188122  -286.0160621  -363.12735715 -210.74244178 -183.29562755]
1979,-705.10176393870586,0.5769999027252197,[-1263.16541667  -441.68640828  -908.52565615  -432.37150433  -479.75983426]
1980,-473.80269226619811,0.7609999179840088,[-599.38635081 -375.74735632 -572.58549929 -463.0390813  -358.25517361]
1981,-320.14257321216695,0.6130001544952393,[-469.76209745 -210.25094277 -335.05207393 -297.38603126 -288.26172065]
1982,-329.9890700306193,0.6589999198913574,[-500.07369794 -243.27251365 -319.0240798  -269.07153254 -318.50352622]
1983,-292.33173187532577,0.6640000343322754,[-380.21271397 -221.74493162 -343.99119144 -244.43707803 -271.2727443 ]
